Frame #,CLAV,,,RSJC,,,LSJC,,,REJC,,,LEJC,,,RWJC,,,LWJC,,,RHJC,,,LHJC,,,RKJC,,,LKJC,,,RAJC,,,LAJC,,
65,0.175529,-0.047546,0.934802,0.004108,-0.045636,0.942234,0.34695,-0.049457,0.927369,-0.139272,-0.131209,0.704424,0.479389,-0.143561,0.706356,0.018535,-0.230546,0.485473,0.317404,-0.218242,0.477929,0.055995,0.169519,0.535434,0.286475,0.171138,0.529429,-0.137354,-0.143936,0.382111,0.492682,-0.144501,0.370008,-0.02089,0.005314,0.005041,0.368317,-0.00362,-0.001009
66,0.175206,-0.046415,0.934589,0.003819,-0.04453,0.941994,0.346594,-0.0483,0.927185,-0.139722,-0.130328,0.704244,0.479032,-0.142229,0.70615,0.018488,-0.230228,0.485537,0.31653,-0.214967,0.477266,0.056227,0.170203,0.535013,0.286927,0.172097,0.529526,-0.137838,-0.143297,0.382225,0.492513,-0.143971,0.36992,-0.021084,0.005613,0.005,0.368286,-0.003374,-0.000981
67,0.17504,-0.046051,0.93483,0.003742,-0.044048,0.942178,0.346339,-0.048053,0.927482,-0.139923,-0.130135,0.704576,0.478792,-0.141984,0.706535,0.017952,-0.230391,0.485608,0.316116,-0.214084,0.477631,0.055641,0.170255,0.534769,0.286231,0.171608,0.528783,-0.137809,-0.143417,0.382187,0.492392,-0.144311,0.369936,-0.021093,0.005515,0.005024,0.368247,-0.003286,-0.00085
68,0.174892,-0.046096,0.934705,0.003571,-0.044152,0.942039,0.346213,-0.04804,0.927371,-0.14018,-0.130139,0.704314,0.478652,-0.1419,0.706367,0.016309,-0.229468,0.484424,0.315776,-0.213913,0.477483,0.05561,0.170816,0.534738,0.286167,0.172142,0.529,-0.137945,-0.143524,0.382279,0.492456,-0.144245,0.370035,-0.02103,0.005504,0.005078,0.368345,-0.003177,-0.00084
69,0.174935,-0.04647,0.934867,0.003533,-0.044624,0.94221,0.346337,-0.048316,0.927524,-0.140371,-0.130726,0.70459,0.478852,-0.142592,0.706713,0.016394,-0.230442,0.484813,0.316121,-0.215,0.47788,0.05576,0.169862,0.535025,0.286437,0.171424,0.52942,-0.137941,-0.144006,0.382317,0.492435,-0.144864,0.370225,-0.020695,0.005153,0.005209,0.368372,-0.003278,-0.000989
70,0.174816,-0.04702,0.934646,0.003448,-0.045101,0.941983,0.346183,-0.048939,0.927308,-0.140729,-0.131113,0.704311,0.479009,-0.142786,0.706354,0.016144,-0.230732,0.484403,0.316717,-0.214962,0.477142,0.056029,0.16997,0.53511,0.28668,0.171848,0.529689,-0.137798,-0.143955,0.382289,0.49262,-0.144894,0.370377,-0.020236,0.004663,0.005113,0.368459,-0.003565,-0.001007
71,0.175174,-0.047181,0.9348,0.003631,-0.045365,0.942136,0.346716,-0.048997,0.927463,-0.140816,-0.131746,0.7046,0.479492,-0.143162,0.70665,0.015583,-0.231609,0.484601,0.317745,-0.215494,0.477069,0.056397,0.169088,0.53538,0.287098,0.171335,0.530029,-0.137462,-0.144134,0.382236,0.492535,-0.14527,0.37048,-0.019866,0.004414,0.005023,0.368368,-0.003953,-0.000983
72,0.175285,-0.047168,0.934803,0.003815,-0.045402,0.942131,0.346756,-0.048934,0.927475,-0.140958,-0.131844,0.704618,0.479895,-0.142854,0.70659,0.014699,-0.231563,0.483904,0.318679,-0.215072,0.476538,0.056358,0.169699,0.535371,0.287062,0.17188,0.529977,-0.137189,-0.144084,0.382292,0.49257,-0.145098,0.370504,-0.019813,0.004373,0.005034,0.368488,-0.004112,-0.000878
73,0.175619,-0.046715,0.935328,0.004132,-0.045062,0.942647,0.347106,-0.048367,0.92801,-0.140785,-0.132097,0.705354,0.480335,-0.142684,0.707353,0.013319,-0.231422,0.48386,0.319523,-0.215417,0.477098,0.056398,0.168969,0.535578,0.287241,0.171283,0.530172,-0.136528,-0.144788,0.382231,0.492229,-0.145768,0.370527,-0.019636,0.004259,0.005008,0.368347,-0.004297,-0.000838
74,0.175479,-0.045816,0.935678,0.004118,-0.044213,0.942951,0.34684,-0.04742,0.928405,-0.140733,-0.131736,0.70581,0.480454,-0.141938,0.707937,0.014362,-0.231856,0.484883,0.320075,-0.21511,0.477542,0.056005,0.169885,0.535287,0.28688,0.171798,0.529774,-0.135755,-0.145271,0.382111,0.491375,-0.145708,0.370118,-0.019573,0.004142,0.005113,0.368289,-0.004155,-0.000998
75,0.175383,-0.044357,0.936344,0.004052,-0.042784,0.943535,0.346714,-0.04593,0.929153,-0.140508,-0.1314,0.706658,0.480674,-0.141347,0.709173,0.014977,-0.232367,0.486667,0.320138,-0.215834,0.479292,0.055409,0.170062,0.53489,0.286119,0.171493,0.52873,-0.135207,-0.145751,0.382022,0.491219,-0.146777,0.370726,-0.019546,0.004109,0.00516,0.368096,-0.004108,-0.001066
76,0.175213,-0.042327,0.936472,0.003871,-0.040824,0.943597,0.346554,-0.043831,0.929346,-0.140524,-0.13026,0.706874,0.480651,-0.140013,0.709794,0.015277,-0.231697,0.487495,0.320113,-0.215464,0.48021,0.055028,0.171344,0.534225,0.285703,0.172394,0.528149,-0.135143,-0.145526,0.38221,0.490848,-0.146543,0.370903,-0.019586,0.004235,0.005144,0.368135,-0.003953,-0.001003
77,0.174973,-0.040157,0.936942,0.003677,-0.038643,0.943981,0.346269,-0.041671,0.929904,-0.140553,-0.129004,0.707597,0.480597,-0.138755,0.710878,0.016229,-0.231641,0.488755,0.320339,-0.215075,0.481456,0.055793,0.170593,0.533953,0.28681,0.172645,0.528619,-0.135391,-0.145566,0.38266,0.489957,-0.146165,0.370949,-0.019666,0.0041,0.005289,0.368105,-0.003961,-0.000857
78,0.174815,-0.037721,0.937123,0.003395,-0.03619,0.944067,0.346234,-0.039253,0.930178,-0.140854,-0.127295,0.707921,0.480382,-0.136933,0.711396,0.015061,-0.229958,0.488983,0.320505,-0.213811,0.48184,0.054935,0.172672,0.533126,0.285967,0.173798,0.527753,-0.135495,-0.144899,0.383091,0.489591,-0.145432,0.371299,-0.019444,0.003982,0.005451,0.368257,-0.003873,-0.000579
79,0.17465,-0.035202,0.937636,0.003316,-0.033576,0.944532,0.345984,-0.036828,0.93074,-0.140982,-0.125736,0.708843,0.48034,-0.135542,0.71246,0.014168,-0.22908,0.489982,0.3205,-0.213385,0.48318,0.055489,0.172581,0.532829,0.286584,0.174307,0.527701,-0.135669,-0.144605,0.383618,0.489685,-0.145485,0.3718,-0.01893,0.003845,0.005553,0.368208,-0.003723,-0.000577
80,0.174398,-0.032648,0.937791,0.00313,-0.031026,0.9447,0.345667,-0.034269,0.930882,-0.141151,-0.123918,0.709222,0.480142,-0.133865,0.712934,0.014683,-0.228112,0.490762,0.320221,-0.212398,0.484024,0.055012,0.174541,0.53204,0.286033,0.175621,0.526818,-0.135892,-0.143896,0.384061,0.490495,-0.145113,0.372481,-0.018512,0.003703,0.005635,0.368383,-0.003458,-0.000431
81,0.17448,-0.030471,0.938152,0.003187,-0.028798,0.945046,0.345773,-0.032143,0.931257,-0.141028,-0.122626,0.709969,0.480148,-0.132585,0.713778,0.014941,-0.22745,0.49205,0.320083,-0.212094,0.485277,0.055179,0.174702,0.531698,0.285956,0.175932,0.52635,-0.136104,-0.143532,0.384427,0.490584,-0.144399,0.372755,-0.018555,0.003521,0.005808,0.368177,-0.003665,-0.000055
82,0.174457,-0.028686,0.93812,0.003187,-0.026944,0.945014,0.345726,-0.030428,0.931226,-0.141017,-0.121315,0.710161,0.480041,-0.130955,0.713861,0.014204,-0.225531,0.491928,0.319836,-0.210971,0.485667,0.054297,0.176734,0.530853,0.285,0.177117,0.524864,-0.136436,-0.143012,0.384875,0.491502,-0.143877,0.373526,-0.018708,0.00381,0.005956,0.368034,-0.003667,0.000102
83,0.174623,-0.027203,0.938428,0.003273,-0.025487,0.945348,0.345973,-0.028919,0.931508,-0.14083,-0.120407,0.71076,0.480099,-0.130001,0.714433,0.01543,-0.225326,0.493217,0.320057,-0.210375,0.486269,0.054602,0.176282,0.530683,0.285518,0.177122,0.524929,-0.136403,-0.142929,0.385224,0.492175,-0.144161,0.374255,-0.018495,0.003584,0.006065,0.368195,-0.00369,0.000215
84,0.174647,-0.025881,0.938414,0.003282,-0.024254,0.945368,0.346012,-0.027509,0.931461,-0.140845,-0.119429,0.710868,0.480251,-0.128862,0.714509,0.016459,-0.224814,0.493663,0.320203,-0.209187,0.486273,0.05489,0.176315,0.530623,0.286235,0.177817,0.525175,-0.136485,-0.142564,0.38562,0.49099,-0.142513,0.373686,-0.01823,0.003482,0.006198,0.368154,-0.003756,0.000331
85,0.174855,-0.024876,0.938627,0.003455,-0.023281,0.945583,0.346255,-0.026471,0.931671,-0.140733,-0.118964,0.711359,0.480483,-0.128321,0.714968,0.015655,-0.22411,0.493906,0.320553,-0.209014,0.486839,0.054743,0.176617,0.530274,0.286093,0.177858,0.524733,-0.13642,-0.142451,0.385826,0.491216,-0.14251,0.373966,-0.018146,0.003235,0.006315,0.368009,-0.003908,0.000411
86,0.174858,-0.024229,0.93847,0.003471,-0.022589,0.945423,0.346244,-0.025868,0.931517,-0.140876,-0.1183,0.711244,0.480534,-0.127559,0.714791,0.015884,-0.223517,0.493753,0.320731,-0.208129,0.486445,0.055276,0.17691,0.530303,0.28645,0.178756,0.524872,-0.136416,-0.142116,0.386054,0.4918,-0.142334,0.374453,-0.018039,0.003045,0.006495,0.367828,-0.004229,0.000518
87,0.17485,-0.023813,0.938568,0.003535,-0.022285,0.945565,0.346166,-0.025342,0.93157,-0.14083,-0.118224,0.711518,0.480637,-0.127449,0.715054,0.015894,-0.223545,0.494069,0.320955,-0.208081,0.486678,0.055647,0.176431,0.530354,0.286801,0.178647,0.525129,-0.136536,-0.142237,0.386293,0.492472,-0.142887,0.375102,-0.017827,0.002593,0.006655,0.367243,-0.004829,0.000575
88,0.174693,-0.023665,0.938406,0.00339,-0.021994,0.945414,0.345996,-0.025337,0.931399,-0.14096,-0.117856,0.711294,0.480568,-0.127042,0.714783,0.015403,-0.222826,0.493582,0.320944,-0.207457,0.486295,0.055947,0.17682,0.530299,0.286969,0.1793,0.525248,-0.136694,-0.141927,0.38645,0.492926,-0.142772,0.375472,-0.017669,0.002244,0.006782,0.366633,-0.005494,0.000774
89,0.174703,-0.023424,0.938509,0.003435,-0.021677,0.94549,0.34597,-0.025171,0.931529,-0.140919,-0.11778,0.711512,0.48057,-0.127027,0.715047,0.015374,-0.222907,0.4939,0.32096,-0.207578,0.486622,0.056445,0.176274,0.530329,0.287387,0.17917,0.525618,-0.136919,-0.142118,0.386713,0.492812,-0.142868,0.375695,-0.01745,0.001876,0.006938,0.366171,-0.00598,0.000873
90,0.174644,-0.023071,0.93835,0.003384,-0.021365,0.945342,0.345904,-0.024777,0.931358,-0.141057,-0.117389,0.711339,0.480464,-0.126603,0.71478,0.015081,-0.22229,0.493496,0.32087,-0.206916,0.486274,0.056266,0.177307,0.53009,0.286969,0.179883,0.525382,-0.137107,-0.141887,0.386869,0.49264,-0.142447,0.375782,-0.017383,0.001799,0.007023,0.365935,-0.006248,0.000937
91,0.17474,-0.022704,0.938534,0.003459,-0.021077,0.945524,0.346021,-0.02433,0.931544,-0.141008,-0.117335,0.711657,0.480545,-0.126534,0.715109,0.015217,-0.222362,0.494028,0.320934,-0.207025,0.486646,0.056879,0.176889,0.530056,0.287221,0.179792,0.525394,-0.1371,-0.141972,0.386892,0.492245,-0.142422,0.375705,-0.017277,0.001662,0.007057,0.365365,-0.006608,0.001091
92,0.174717,-0.022342,0.938397,0.003491,-0.020713,0.945374,0.345943,-0.023971,0.931419,-0.14105,-0.116933,0.711504,0.480529,-0.126086,0.714914,0.01612,-0.222307,0.494249,0.32096,-0.206408,0.486348,0.056535,0.178043,0.529776,0.286534,0.180436,0.524529,-0.13707,-0.141708,0.386925,0.492336,-0.14215,0.375768,-0.017282,0.001662,0.007052,0.365043,-0.006717,0.001184
93,0.174919,-0.022033,0.938573,0.003559,-0.020447,0.945581,0.346279,-0.02362,0.931566,-0.140902,-0.116877,0.711792,0.480693,-0.125995,0.715194,0.014727,-0.221451,0.493903,0.321115,-0.206522,0.48672,0.055894,0.17845,0.529572,0.285611,0.180081,0.52358,-0.137021,-0.14181,0.386928,0.492082,-0.142057,0.375497,-0.017239,0.001608,0.007087,0.364814,-0.006773,0.001181
94,0.17497,-0.021857,0.938461,0.003553,-0.020244,0.945469,0.346387,-0.02347,0.931454,-0.140912,-0.116564,0.711623,0.480753,-0.125579,0.71497,0.014844,-0.220797,0.493689,0.321084,-0.206004,0.486453,0.055825,0.179035,0.529516,0.285529,0.180666,0.523485,-0.13698,-0.141568,0.386966,0.491892,-0.141492,0.375212,-0.017153,0.001769,0.007089,0.364842,-0.00657,0.001051
95,0.175047,-0.021795,0.938615,0.003664,-0.020143,0.945622,0.346429,-0.023448,0.931608,-0.140819,-0.116623,0.711893,0.480927,-0.125622,0.715243,0.016037,-0.221489,0.494438,0.321285,-0.20609,0.48673,0.055762,0.178679,0.529531,0.285491,0.180249,0.523367,-0.136916,-0.141735,0.387003,0.491977,-0.14186,0.375361,-0.017115,0.001636,0.007132,0.364681,-0.006662,0.001065
96,0.175049,-0.021765,0.938456,0.003619,-0.020127,0.945487,0.346478,-0.023403,0.931425,-0.140888,-0.116451,0.711656,0.480924,-0.125392,0.714963,0.015299,-0.220687,0.493765,0.321259,-0.205633,0.486334,0.055657,0.179211,0.529475,0.285371,0.180719,0.523253,-0.136932,-0.141549,0.387012,0.492041,-0.141588,0.37528,-0.017125,0.001669,0.007145,0.364729,-0.006671,0.001044
97,0.174991,-0.021896,0.938602,0.003643,-0.020231,0.945633,0.346338,-0.023561,0.931571,-0.140815,-0.116647,0.711864,0.481,-0.12556,0.715206,0.015,-0.220678,0.493791,0.321413,-0.205829,0.486594,0.055598,0.178732,0.52947,0.285342,0.18019,0.523136,-0.136889,-0.141737,0.38699,0.492091,-0.141886,0.375353,-0.017136,0.001478,0.007174,0.364648,-0.006763,0.001094
98,0.174983,-0.021993,0.938413,0.003622,-0.020331,0.945441,0.346343,-0.023656,0.931384,-0.140903,-0.116611,0.711579,0.480958,-0.125412,0.714931,0.015475,-0.220562,0.493664,0.321374,-0.205452,0.486192,0.055423,0.179358,0.529387,0.285144,0.180665,0.522987,-0.136936,-0.141646,0.386993,0.492093,-0.141643,0.375322,-0.017047,0.001647,0.00714,0.364748,-0.006814,0.001144
99,0.174884,-0.022146,0.938517,0.003645,-0.020454,0.945547,0.346123,-0.023839,0.931487,-0.140863,-0.116815,0.71176,0.481005,-0.125649,0.715137,0.015525,-0.220875,0.4939,0.321476,-0.205725,0.486395,0.055374,0.178875,0.52942,0.285157,0.180182,0.52297,-0.136947,-0.141824,0.386942,0.492023,-0.141904,0.375337,-0.016999,0.001534,0.007146,0.364574,-0.006889,0.001133
100,0.174838,-0.022112,0.938345,0.003566,-0.020507,0.945369,0.346109,-0.023716,0.93132,-0.140963,-0.116668,0.711487,0.48094,-0.12551,0.714825,0.014681,-0.220061,0.493087,0.321472,-0.205228,0.485977,0.055479,0.179231,0.529416,0.285324,0.180675,0.523165,-0.137041,-0.141642,0.386963,0.492024,-0.141657,0.375333,-0.017012,0.001541,0.007148,0.364561,-0.006827,0.001061
101,0.174869,-0.022159,0.938459,0.003609,-0.020536,0.945491,0.346129,-0.023783,0.931427,-0.140924,-0.11678,0.711694,0.481034,-0.125681,0.715029,0.014688,-0.220285,0.493312,0.321541,-0.205566,0.486217,0.055498,0.178825,0.529442,0.285333,0.180284,0.523156,-0.137054,-0.141766,0.38693,0.491912,-0.141805,0.375294,-0.016879,0.001594,0.007113,0.364373,-0.006917,0.00107
102,0.174869,-0.022207,0.938258,0.003619,-0.02055,0.945295,0.346118,-0.023865,0.931221,-0.140983,-0.116617,0.711433,0.48099,-0.125456,0.714716,0.014815,-0.219988,0.49302,0.321502,-0.205102,0.48583,0.055504,0.179293,0.529393,0.285349,0.180775,0.52314,-0.137133,-0.141585,0.386938,0.492047,-0.141541,0.37527,-0.0169,0.001669,0.007095,0.364403,-0.006856,0.001001
103,0.174915,-0.022323,0.938398,0.003636,-0.020635,0.945464,0.346194,-0.024011,0.931332,-0.140874,-0.116797,0.711626,0.481131,-0.125598,0.714924,0.014845,-0.220201,0.493228,0.321669,-0.205357,0.486019,0.055586,0.178779,0.529432,0.285506,0.18038,0.52317,-0.137081,-0.141754,0.386893,0.491962,-0.141674,0.375203,-0.016918,0.001559,0.007079,0.364328,-0.006851,0.001001
104,0.174959,-0.022348,0.938216,0.003697,-0.02068,0.945268,0.346221,-0.024016,0.931164,-0.140897,-0.116708,0.711392,0.481164,-0.125401,0.714598,0.015056,-0.220005,0.492977,0.321716,-0.204865,0.485616,0.055636,0.179108,0.529414,0.285603,0.180825,0.523183,-0.137061,-0.141591,0.386873,0.492233,-0.141472,0.375223,-0.016865,0.001696,0.00707,0.364379,-0.006788,0.000978
105,0.175061,-0.022515,0.938331,0.003801,-0.020843,0.945404,0.346321,-0.024187,0.931259,-0.140785,-0.116924,0.711593,0.481324,-0.125617,0.71478,0.015528,-0.220501,0.493395,0.321873,-0.205224,0.485839,0.055667,0.178611,0.529473,0.285697,0.180396,0.523232,-0.136988,-0.141756,0.386827,0.492052,-0.141557,0.375063,-0.016938,0.001516,0.007056,0.364275,-0.006827,0.000944
106,0.175073,-0.022629,0.938122,0.003807,-0.020999,0.945192,0.346338,-0.024259,0.931053,-0.140835,-0.116866,0.711294,0.481303,-0.125472,0.714426,0.015605,-0.220229,0.49298,0.321887,-0.204782,0.485362,0.055546,0.179129,0.529408,0.285562,0.180834,0.523166,-0.136997,-0.141596,0.386791,0.492316,-0.141366,0.375063,-0.016972,0.001579,0.007042,0.364301,-0.006798,0.000969
107,0.175117,-0.022919,0.938206,0.003868,-0.02124,0.945296,0.346367,-0.024598,0.931116,-0.140741,-0.117179,0.711411,0.481383,-0.125763,0.714555,0.015772,-0.2206,0.493135,0.322015,-0.205089,0.485496,0.055866,0.178301,0.529581,0.286033,0.180411,0.523651,-0.136955,-0.141772,0.386707,0.492389,-0.141575,0.375055,-0.016903,0.001617,0.006998,0.36422,-0.006852,0.000984
108,0.175039,-0.023268,0.938018,0.003767,-0.021649,0.945138,0.346311,-0.024886,0.930897,-0.140799,-0.117266,0.711076,0.481314,-0.125779,0.714154,0.015618,-0.220282,0.492605,0.322017,-0.204693,0.484934,0.056383,0.177644,0.529886,0.287195,0.180673,0.524806,-0.137033,-0.141669,0.386685,0.492447,-0.141343,0.374958,-0.017054,0.001762,0.00691,0.364323,-0.006748,0.000895
109,0.175152,-0.023638,0.938067,0.00383,-0.022051,0.945187,0.346475,-0.025224,0.930948,-0.140747,-0.117639,0.711172,0.481403,-0.126223,0.71425,0.015936,-0.220806,0.492818,0.322077,-0.20515,0.485019,0.056059,0.177034,0.530037,0.287287,0.179974,0.52508,-0.137051,-0.141874,0.386568,0.492606,-0.141749,0.375009,-0.016999,0.001847,0.00682,0.364309,-0.006731,0.00086
110,0.175212,-0.02403,0.937821,0.003736,-0.022468,0.944956,0.346689,-0.025591,0.930686,-0.14084,-0.117715,0.710795,0.48131,-0.126315,0.713811,0.016099,-0.22064,0.492324,0.322031,-0.204847,0.484406,0.055533,0.177506,0.530008,0.287131,0.180148,0.525131,-0.137162,-0.141772,0.386514,0.49271,-0.141594,0.374966,-0.016973,0.001985,0.006791,0.364296,-0.006684,0.000838
111,0.175079,-0.024568,0.937844,0.003811,-0.022899,0.944961,0.346348,-0.026237,0.930727,-0.140859,-0.118097,0.710855,0.481358,-0.12677,0.713898,0.015862,-0.220915,0.492279,0.322089,-0.205249,0.484463,0.055972,0.176061,0.530355,0.287924,0.179469,0.525698,-0.137222,-0.141958,0.386431,0.492808,-0.141973,0.37499,-0.016872,0.001964,0.006804,0.364317,-0.006656,0.000729
112,0.175109,-0.024845,0.937577,0.003678,-0.023292,0.944673,0.346539,-0.026398,0.930482,-0.140984,-0.118137,0.7104,0.481291,-0.126844,0.713455,0.015563,-0.220574,0.491583,0.322033,-0.204939,0.483886,0.055659,0.176723,0.530266,0.287693,0.179855,0.52555,-0.137423,-0.141784,0.386452,0.492832,-0.141772,0.374892,-0.016995,0.001697,0.006843,0.364321,-0.006685,0.000747
113,0.175029,-0.025404,0.937633,0.00367,-0.023792,0.944729,0.346387,-0.027016,0.930538,-0.140983,-0.118455,0.710439,0.481253,-0.127344,0.713555,0.01542,-0.220857,0.491631,0.322025,-0.205437,0.483966,0.055487,0.17616,0.53029,0.287744,0.179235,0.525612,-0.13753,-0.141929,0.386443,0.492847,-0.142151,0.374915,-0.01694,0.001628,0.00693,0.364266,-0.006756,0.00073
114,0.174816,-0.025838,0.937401,0.003594,-0.024205,0.944476,0.346037,-0.02747,0.930326,-0.141128,-0.118512,0.710046,0.481099,-0.127405,0.713161,0.015367,-0.220661,0.491121,0.321831,-0.205182,0.483514,0.054791,0.177476,0.529914,0.286989,0.179638,0.525125,-0.137777,-0.141761,0.386533,0.492996,-0.142078,0.374914,-0.01683,0.001645,0.006939,0.364264,-0.006766,0.000753
115,0.174781,-0.025923,0.937467,0.003487,-0.024228,0.944518,0.346074,-0.027619,0.930416,-0.141111,-0.118759,0.710125,0.481091,-0.127716,0.71334,0.014936,-0.220737,0.491067,0.321745,-0.205612,0.483813,0.055136,0.176358,0.530177,0.287507,0.179125,0.525476,-0.137928,-0.141871,0.386605,0.493009,-0.14244,0.37498,-0.016675,0.001454,0.006985,0.364133,-0.00686,0.000744
116,0.174676,-0.026009,0.937254,0.003428,-0.024411,0.944286,0.345923,-0.027607,0.930222,-0.141189,-0.118634,0.709716,0.480972,-0.127556,0.712982,0.015129,-0.220416,0.490704,0.321525,-0.205173,0.483404,0.0548,0.17721,0.529962,0.287215,0.179591,0.525241,-0.138021,-0.141542,0.386652,0.492931,-0.142069,0.374904,-0.016658,0.00123,0.007077,0.364143,-0.00687,0.00082
117,0.174744,-0.026048,0.937301,0.003452,-0.024451,0.944345,0.346036,-0.027645,0.930257,-0.141077,-0.118799,0.70978,0.481023,-0.127753,0.713108,0.01545,-0.220779,0.490928,0.321496,-0.205408,0.483542,0.055149,0.176335,0.530142,0.287565,0.179168,0.525433,-0.138072,-0.141503,0.386645,0.492874,-0.142206,0.374866,-0.016511,0.001131,0.007136,0.364051,-0.006908,0.000837
118,0.174806,-0.02622,0.937076,0.003552,-0.024702,0.944133,0.34606,-0.027739,0.93002,-0.141046,-0.118706,0.709472,0.48097,-0.127576,0.712747,0.015251,-0.22026,0.490397,0.321278,-0.205066,0.483181,0.0551,0.176979,0.53002,0.28755,0.179713,0.525376,-0.138211,-0.141249,0.386723,0.493101,-0.141911,0.374933,-0.01643,0.001153,0.007193,0.363801,-0.007023,0.000876
119,0.175003,-0.026275,0.937173,0.003729,-0.024754,0.944232,0.346277,-0.027796,0.930114,-0.1408,-0.118979,0.709655,0.481148,-0.127672,0.712908,0.01569,-0.220653,0.49074,0.321303,-0.205396,0.483554,0.055103,0.176558,0.53003,0.287628,0.17933,0.525415,-0.138152,-0.141424,0.38672,0.493099,-0.141968,0.374923,-0.016336,0.0011,0.007185,0.363673,-0.007191,0.00092
120,0.174976,-0.026302,0.936959,0.003673,-0.024811,0.944035,0.346279,-0.027793,0.929882,-0.140723,-0.118962,0.709325,0.481197,-0.127353,0.712523,0.016083,-0.220354,0.490398,0.321413,-0.204681,0.482989,0.055057,0.177153,0.529946,0.287477,0.179872,0.525263,-0.138145,-0.141223,0.386678,0.493196,-0.141433,0.374833,-0.016316,0.001221,0.007151,0.36361,-0.007105,0.00087
121,0.175036,-0.026519,0.937007,0.003727,-0.02508,0.944073,0.346344,-0.027958,0.929941,-0.140563,-0.119219,0.709373,0.48129,-0.127537,0.712638,0.01661,-0.220697,0.49067,0.321803,-0.204726,0.482845,0.055467,0.175909,0.530167,0.288117,0.17933,0.525644,-0.138217,-0.141373,0.386615,0.493454,-0.141696,0.374984,-0.016267,0.001192,0.007097,0.363647,-0.00706,0.000837
122,0.174857,-0.026993,0.936719,0.003582,-0.025394,0.943755,0.346133,-0.028593,0.929684,-0.140669,-0.119208,0.708885,0.481221,-0.1275,0.712208,0.016112,-0.220136,0.489763,0.321852,-0.204283,0.4822,0.055376,0.17633,0.530115,0.288103,0.179732,0.525723,-0.138478,-0.141121,0.386599,0.493698,-0.141488,0.374981,-0.016346,0.001154,0.007099,0.363703,-0.007041,0.000821
123,0.174962,-0.027438,0.936718,0.003609,-0.026001,0.943736,0.346314,-0.028874,0.929699,-0.140541,-0.119629,0.708765,0.481315,-0.127956,0.712268,0.015777,-0.220401,0.489295,0.321721,-0.204808,0.482463,0.05559,0.175471,0.530269,0.288488,0.179094,0.526143,-0.13874,-0.141294,0.386647,0.493785,-0.141798,0.374934,-0.016302,0.001141,0.007107,0.363664,-0.007017,0.000773
124,0.174923,-0.02817,0.936334,0.003662,-0.0267,0.943289,0.346185,-0.029641,0.929378,-0.14038,-0.119794,0.708027,0.481313,-0.128133,0.71164,0.016447,-0.220596,0.488545,0.321566,-0.204407,0.481766,0.055749,0.175807,0.530219,0.288721,0.179414,0.526437,-0.139085,-0.140863,0.386791,0.493947,-0.141408,0.374666,-0.016254,0.00096,0.00725,0.363748,-0.006994,0.000757
125,0.174838,-0.028954,0.936204,0.003525,-0.027698,0.94304,0.346151,-0.030211,0.929368,-0.139831,-0.120284,0.707459,0.481519,-0.128666,0.711543,0.015873,-0.219995,0.487098,0.32179,-0.204839,0.481539,0.055813,0.17532,0.530132,0.288701,0.178964,0.526682,-0.139529,-0.140748,0.38682,0.494103,-0.141456,0.374635,-0.016132,0.000643,0.007373,0.363804,-0.007027,0.000789
126,0.174637,-0.029689,0.935861,0.003234,-0.028761,0.942512,0.34604,-0.030616,0.92921,-0.139231,-0.12053,0.706258,0.481805,-0.128595,0.711281,0.016804,-0.219001,0.485428,0.322254,-0.204568,0.481112,0.054989,0.176416,0.529718,0.287566,0.179379,0.525754,-0.140165,-0.140553,0.386835,0.494089,-0.141085,0.374635,-0.016224,0.000611,0.007411,0.363751,-0.007066,0.000798
127,0.174694,-0.030367,0.935868,0.003398,-0.029689,0.942405,0.34599,-0.031045,0.92933,-0.138428,-0.1212,0.70584,0.482439,-0.128764,0.711622,0.018127,-0.219011,0.484945,0.323088,-0.205139,0.481497,0.054664,0.175893,0.529614,0.287266,0.17867,0.525338,-0.140323,-0.140678,0.386679,0.494211,-0.141428,0.374652,-0.016179,0.000521,0.007334,0.363544,-0.007141,0.000743
128,0.17508,-0.030917,0.935605,0.003774,-0.030398,0.942143,0.346386,-0.031435,0.929066,-0.137962,-0.1216,0.705398,0.482858,-0.128577,0.711193,0.017794,-0.218052,0.483974,0.323817,-0.204749,0.48077,0.054242,0.177103,0.52929,0.286729,0.179052,0.524849,-0.140134,-0.140646,0.386573,0.494192,-0.140969,0.374295,-0.016066,0.000524,0.007226,0.363608,-0.007091,0.000733
129,0.175631,-0.031498,0.935688,0.004344,-0.031065,0.942322,0.346918,-0.031932,0.929054,-0.137413,-0.122429,0.705671,0.483402,-0.128924,0.711144,0.01957,-0.219312,0.485097,0.324666,-0.204974,0.480421,0.054413,0.176515,0.529481,0.286783,0.178526,0.524672,-0.139677,-0.140984,0.386421,0.494437,-0.141045,0.374095,-0.015896,0.000547,0.007117,0.3635,-0.007146,0.000719
130,0.176034,-0.031902,0.935379,0.00474,-0.031642,0.942075,0.347328,-0.032162,0.928682,-0.137152,-0.122817,0.705358,0.483724,-0.12884,0.710465,0.020352,-0.219445,0.484865,0.325225,-0.204475,0.479487,0.055156,0.176165,0.529771,0.287486,0.178937,0.524843,-0.139436,-0.14094,0.386299,0.494685,-0.140676,0.373957,-0.0158,0.000593,0.007113,0.363503,-0.007143,0.000734
