Frame #,CLAV,,,RSJC,,,LSJC,,,REJC,,,LEJC,,,RWJC,,,LWJC,,,RHJC,,,LHJC,,,RKJC,,,LKJC,,,RAJC,,,LAJC,,
68,0.108216,0.509352,0.986383,-0.062758,0.506596,0.966262,0.279189,0.512108,1.006504,-0.249576,0.46068,0.776231,0.45994,0.489968,0.819999,-0.17445,0.358399,0.508706,0.432998,0.42811,0.531689,0.062652,0.600879,0.436916,0.278251,0.597861,0.461712,0.040356,0.47531,0.06915,0.361299,0.485223,0.097131,0.020196,0.557743,-0.189589,0.303452,0.555041,-0.15963
69,0.102391,0.515115,0.985906,-0.068401,0.512213,0.964314,0.273182,0.518017,1.007497,-0.254343,0.466563,0.773264,0.455361,0.495564,0.822364,-0.178665,0.36548,0.505438,0.427461,0.434572,0.53396,0.061224,0.606438,0.436193,0.27662,0.605449,0.462841,0.042834,0.47866,0.068956,0.363792,0.49912,0.097335,0.025216,0.559273,-0.19054,0.301603,0.584322,-0.153703
70,0.098907,0.521279,0.985758,-0.07177,0.517771,0.963363,0.269583,0.524788,1.008153,-0.257306,0.470949,0.772063,0.45228,0.501723,0.823603,-0.181468,0.369759,0.504324,0.424618,0.438886,0.535572,0.059795,0.611007,0.435785,0.275059,0.612653,0.463447,0.043479,0.479912,0.069644,0.36478,0.514036,0.096379,0.024395,0.558991,-0.190221,0.296731,0.616907,-0.146385
71,0.094071,0.52718,0.985062,-0.076455,0.523595,0.961555,0.264596,0.530766,1.008568,-0.260724,0.476895,0.769105,0.448103,0.506518,0.824972,-0.183957,0.376082,0.501489,0.421131,0.44195,0.537259,0.058176,0.615523,0.434874,0.273222,0.619803,0.463913,0.045209,0.481346,0.069688,0.365747,0.530246,0.095174,0.028853,0.557996,-0.191089,0.294846,0.651921,-0.137882
72,0.091659,0.533436,0.984145,-0.078779,0.529137,0.960134,0.262098,0.537735,1.008157,-0.262064,0.4813,0.767109,0.445606,0.512357,0.824712,-0.183786,0.380005,0.500113,0.417911,0.444975,0.537714,0.056799,0.620015,0.433808,0.271693,0.627007,0.463444,0.045251,0.481763,0.070097,0.365382,0.547652,0.092603,0.027064,0.557607,-0.190794,0.291589,0.687147,-0.129305
73,0.089006,0.540173,0.982858,-0.0813,0.535304,0.958028,0.259312,0.545041,1.007689,-0.263542,0.485682,0.764368,0.44301,0.518265,0.824635,-0.183297,0.382772,0.498576,0.414909,0.447803,0.538418,0.056329,0.624676,0.432213,0.270992,0.634071,0.462842,0.046468,0.480134,0.070901,0.366291,0.564107,0.090454,0.028245,0.554227,-0.19049,0.291785,0.718956,-0.120776
74,0.086752,0.546439,0.980867,-0.083438,0.541069,0.955352,0.256942,0.551809,1.006382,-0.264567,0.490468,0.760886,0.440806,0.52407,0.823596,-0.182167,0.386955,0.49599,0.412479,0.451176,0.53801,0.055715,0.630034,0.430169,0.27011,0.642386,0.461615,0.048059,0.479539,0.071204,0.366881,0.584209,0.08752,0.032905,0.549332,-0.191563,0.297161,0.75084,-0.116246
75,0.085127,0.552576,0.978244,-0.08502,0.546646,0.952573,0.255275,0.558505,1.003915,-0.266698,0.495668,0.75857,0.439497,0.528959,0.821364,-0.182942,0.392482,0.493971,0.411083,0.452514,0.536717,0.053932,0.635654,0.427677,0.268088,0.651332,0.459273,0.049037,0.478645,0.071317,0.365167,0.604815,0.083568,0.034411,0.559296,-0.188354,0.2994,0.781892,-0.112559
76,0.085347,0.558822,0.975455,-0.084814,0.551775,0.950157,0.255508,0.565869,1.000752,-0.26636,0.499426,0.756387,0.439237,0.535774,0.817573,-0.181835,0.396407,0.491967,0.409618,0.456404,0.533851,0.052161,0.640996,0.424975,0.266102,0.660186,0.456083,0.047987,0.477702,0.071402,0.362371,0.62364,0.079009,0.034772,0.553308,-0.189857,0.300483,0.80934,-0.110286
77,0.085719,0.564966,0.972081,-0.08446,0.557254,0.947101,0.255898,0.572677,0.997061,-0.266338,0.504444,0.7537,0.438801,0.541973,0.813024,-0.182142,0.402317,0.488829,0.407368,0.460317,0.530147,0.050956,0.647288,0.421795,0.264699,0.669117,0.452519,0.047454,0.477903,0.071022,0.359524,0.642721,0.074112,0.031406,0.554258,-0.18986,0.312239,0.832685,-0.115162
78,0.087692,0.57112,0.968339,-0.082508,0.562254,0.943892,0.257892,0.579987,0.992786,-0.265114,0.508108,0.751361,0.439227,0.550332,0.807206,-0.181741,0.406816,0.48591,0.405221,0.467684,0.524916,0.050227,0.65299,0.418353,0.263491,0.679853,0.448414,0.048378,0.47675,0.070908,0.356594,0.664793,0.068845,0.034347,0.547736,-0.191601,0.318827,0.855469,-0.121848
79,0.087614,0.577344,0.963636,-0.082612,0.567963,0.939568,0.257841,0.586725,0.987703,-0.263829,0.515666,0.745785,0.438955,0.555915,0.801663,-0.181372,0.416472,0.479258,0.403938,0.47071,0.520258,0.048498,0.659995,0.413914,0.261506,0.689221,0.443583,0.051596,0.475269,0.070477,0.353214,0.682953,0.063316,0.040385,0.559896,-0.188096,0.331179,0.872886,-0.130559
80,0.092858,0.583604,0.958625,-0.077475,0.571802,0.936454,0.263191,0.595407,0.980797,-0.26124,0.516992,0.745436,0.441358,0.567739,0.79166,-0.18253,0.419954,0.47699,0.402037,0.482422,0.510857,0.046188,0.666317,0.409602,0.258585,0.701563,0.437023,0.049541,0.474256,0.070164,0.345462,0.710014,0.055531,0.038519,0.55241,-0.190446,0.325418,0.891787,-0.146221
81,0.096097,0.590529,0.952529,-0.07428,0.578188,0.930991,0.266473,0.60287,0.974068,-0.259122,0.522998,0.740884,0.442965,0.57639,0.783325,-0.182692,0.427112,0.471367,0.400849,0.491446,0.502814,0.046914,0.674517,0.403976,0.258872,0.712753,0.430786,0.050015,0.473706,0.069582,0.344192,0.727726,0.049074,0.035908,0.549953,-0.191444,0.334954,0.905524,-0.15696
82,0.100091,0.597893,0.945715,-0.070319,0.584724,0.924948,0.270501,0.611061,0.966482,-0.256082,0.528634,0.735741,0.445486,0.586415,0.774176,-0.182142,0.433893,0.465126,0.401084,0.502335,0.493758,0.047741,0.683567,0.397812,0.259072,0.725579,0.423904,0.051265,0.474619,0.068374,0.342421,0.748107,0.042063,0.041769,0.544319,-0.194683,0.341653,0.918558,-0.170288
83,0.105512,0.605701,0.938247,-0.06496,0.591842,0.918462,0.275985,0.619559,0.958033,-0.252536,0.534741,0.730918,0.448943,0.597014,0.763802,-0.181775,0.440897,0.459144,0.401567,0.514359,0.483447,0.049294,0.69403,0.391245,0.260094,0.739167,0.416403,0.050619,0.474315,0.068793,0.340795,0.770532,0.034561,0.035379,0.550532,-0.192178,0.345673,0.933258,-0.183714
84,0.110706,0.614334,0.929988,-0.05978,0.599747,0.910861,0.281193,0.628921,0.949115,-0.248394,0.541481,0.724343,0.45296,0.608152,0.753629,-0.180141,0.448253,0.451717,0.403892,0.526649,0.473227,0.051654,0.705091,0.383794,0.261759,0.75361,0.408462,0.052596,0.47708,0.067066,0.34054,0.791154,0.026734,0.043874,0.546215,-0.196167,0.347167,0.944038,-0.198498
85,0.11792,0.624245,0.920985,-0.052603,0.608825,0.902863,0.288443,0.639666,0.939107,-0.24318,0.548078,0.718488,0.458569,0.621662,0.742074,-0.177449,0.453986,0.445539,0.407433,0.542316,0.461424,0.054762,0.717194,0.375793,0.264031,0.769622,0.399553,0.052618,0.476989,0.068121,0.339926,0.808395,0.017371,0.036802,0.553219,-0.192812,0.341303,0.959396,-0.209221
86,0.124437,0.635295,0.910978,-0.046157,0.619931,0.893486,0.295031,0.65066,0.928469,-0.23819,0.557473,0.710593,0.464035,0.633441,0.730389,-0.174598,0.461626,0.437748,0.411198,0.555252,0.44973,0.05893,0.730425,0.366598,0.267577,0.785463,0.389926,0.054059,0.479466,0.06749,0.341392,0.830401,0.00798,0.037838,0.5584,-0.192613,0.343927,0.97094,-0.225236
87,0.131827,0.647846,0.900008,-0.038848,0.632248,0.883551,0.302503,0.663444,0.916464,-0.232469,0.568132,0.702444,0.470797,0.647096,0.717519,-0.171644,0.470874,0.429467,0.417087,0.569759,0.436788,0.062635,0.743783,0.356444,0.270323,0.802687,0.378868,0.056028,0.484022,0.06488,0.341418,0.847263,-0.003628,0.047498,0.554185,-0.198087,0.339272,0.984985,-0.238522
88,0.140915,0.661844,0.887663,-0.029844,0.645707,0.872647,0.311673,0.677982,0.902679,-0.225399,0.578865,0.694063,0.478294,0.662019,0.702186,-0.166939,0.479305,0.421399,0.422321,0.584428,0.421969,0.066646,0.75792,0.344988,0.273423,0.820458,0.365942,0.054982,0.486099,0.064664,0.340872,0.864689,-0.017247,0.04028,0.564,-0.19584,0.334148,0.99901,-0.254016
89,0.149424,0.677576,0.873893,-0.021439,0.661296,0.860287,0.320287,0.693855,0.8875,-0.218061,0.592881,0.683279,0.486375,0.677301,0.686243,-0.161604,0.490971,0.411062,0.42978,0.598936,0.406366,0.070544,0.772414,0.331902,0.276246,0.838852,0.351384,0.055952,0.491577,0.060642,0.33918,0.890321,-0.031723,0.049244,0.559738,-0.202904,0.336601,1.019162,-0.271599
90,0.16111,0.694699,0.859399,-0.009814,0.67741,0.847978,0.332034,0.711987,0.870819,-0.208894,0.605783,0.674589,0.495519,0.695351,0.667397,-0.156134,0.501629,0.40248,0.435634,0.615322,0.388678,0.074548,0.786927,0.318507,0.278498,0.859193,0.335505,0.055034,0.494025,0.060464,0.333992,0.91836,-0.04769,0.044347,0.573124,-0.199875,0.330036,1.044742,-0.288853
91,0.171475,0.713391,0.845868,0.000487,0.695709,0.836128,0.342462,0.731074,0.855608,-0.198999,0.623172,0.663872,0.504618,0.713354,0.65105,-0.150081,0.516838,0.391888,0.443106,0.631423,0.373239,0.079551,0.801409,0.305475,0.28202,0.878157,0.320404,0.057332,0.499961,0.057589,0.331767,0.943165,-0.062689,0.053756,0.568673,-0.205874,0.328841,1.066583,-0.305396
92,0.183595,0.733702,0.834365,0.012633,0.714759,0.826785,0.354558,0.752646,0.841945,-0.188041,0.63907,0.657275,0.510881,0.734045,0.633699,-0.142307,0.530225,0.38573,0.450563,0.653109,0.355336,0.084641,0.815698,0.294513,0.285473,0.897105,0.306595,0.057218,0.503024,0.061385,0.328687,0.963859,-0.077001,0.044046,0.576634,-0.200446,0.320759,1.087917,-0.319269
93,0.193172,0.754184,0.82553,0.022223,0.734621,0.819355,0.36412,0.773748,0.831705,-0.177809,0.658104,0.649977,0.519633,0.754989,0.622789,-0.132971,0.547816,0.378865,0.459024,0.67337,0.344688,0.090474,0.830469,0.285572,0.290345,0.914463,0.29575,0.061965,0.510629,0.062451,0.331181,0.978666,-0.088595,0.053175,0.574761,-0.202043,0.325965,1.095679,-0.334416
94,0.202875,0.773267,0.819549,0.032032,0.752341,0.815214,0.373719,0.794194,0.823884,-0.167053,0.675546,0.645674,0.528119,0.777942,0.614006,-0.121212,0.566298,0.37431,0.467774,0.698452,0.335231,0.0944,0.844646,0.280192,0.292589,0.932768,0.288068,0.067118,0.519778,0.064248,0.329006,0.993729,-0.097247,0.059609,0.577099,-0.201845,0.319236,1.107402,-0.344492
95,0.212385,0.791845,0.816829,0.041597,0.770171,0.814369,0.383173,0.813519,0.819289,-0.156857,0.693946,0.644703,0.536301,0.79928,0.608428,-0.109311,0.585524,0.373301,0.47603,0.722492,0.328882,0.098258,0.859475,0.278147,0.295962,0.948866,0.283565,0.067817,0.53011,0.069531,0.328944,1.004818,-0.102816,0.045103,0.576631,-0.197802,0.316194,1.114171,-0.351868
96,0.220735,0.808938,0.817697,0.050017,0.7866,0.81674,0.391452,0.831277,0.818655,-0.147374,0.711412,0.646292,0.540643,0.81577,0.605386,-0.096067,0.60462,0.374929,0.485615,0.747784,0.322499,0.102078,0.873738,0.279653,0.299208,0.964481,0.28317,0.071045,0.541825,0.075175,0.329883,1.014268,-0.104236,0.048486,0.584043,-0.192885,0.314458,1.117802,-0.355613
97,0.227973,0.824717,0.82125,0.057282,0.80216,0.821727,0.398663,0.847274,0.820774,-0.139789,0.728321,0.65104,0.548104,0.834145,0.6074,-0.083403,0.622507,0.380301,0.495091,0.77035,0.323155,0.104934,0.888152,0.284008,0.302021,0.97904,0.285736,0.074379,0.556692,0.078679,0.330858,1.021809,-0.102639,0.049209,0.582723,-0.191203,0.313171,1.118689,-0.356507
98,0.235028,0.83932,0.825826,0.064357,0.816701,0.827817,0.4057,0.861938,0.823835,-0.132894,0.743407,0.657542,0.554983,0.850757,0.610134,-0.072365,0.638039,0.387526,0.503178,0.790874,0.324818,0.107032,0.902795,0.289711,0.304567,0.99272,0.289522,0.075081,0.573321,0.081388,0.330916,1.029785,-0.099605,0.046747,0.587158,-0.18908,0.310978,1.120993,-0.3554
99,0.241697,0.853013,0.830209,0.070977,0.830909,0.833421,0.412417,0.875117,0.826997,-0.12727,0.756126,0.664663,0.561704,0.862444,0.612934,-0.065062,0.651201,0.394856,0.510516,0.809076,0.326217,0.109704,0.917278,0.295165,0.307915,1.005686,0.293379,0.075394,0.590551,0.082905,0.331783,1.039263,-0.096217,0.044669,0.592089,-0.187652,0.310161,1.126511,-0.353253
100,0.24759,0.866484,0.833774,0.076737,0.845604,0.83797,0.418443,0.887363,0.829579,-0.123259,0.771403,0.670884,0.567836,0.873994,0.615461,-0.063084,0.665107,0.401152,0.517107,0.821941,0.32842,0.112781,0.931376,0.299509,0.311992,1.017467,0.296339,0.074596,0.606685,0.084786,0.334051,1.04778,-0.093625,0.042626,0.596565,-0.185441,0.31183,1.131395,-0.351815
101,0.253093,0.87965,0.835889,0.082124,0.859925,0.840868,0.424063,0.899375,0.83091,-0.119512,0.785559,0.675511,0.574007,0.884335,0.616943,-0.062598,0.67757,0.405744,0.523841,0.831889,0.329875,0.116218,0.944959,0.302186,0.316269,1.029031,0.29792,0.073585,0.620648,0.087726,0.336816,1.058194,-0.092238,0.040046,0.610822,-0.182322,0.319069,1.133815,-0.353224
102,0.259363,0.892147,0.836517,0.088293,0.87356,0.842328,0.430434,0.910733,0.830707,-0.115163,0.798292,0.6791,0.582657,0.89659,0.617868,-0.061644,0.68767,0.409705,0.528737,0.841885,0.331905,0.120293,0.957121,0.30349,0.320238,1.041388,0.298203,0.076553,0.633334,0.088492,0.339092,1.068188,-0.092204,0.039654,0.606839,-0.179992,0.319871,1.140596,-0.353996
103,0.262433,0.904105,0.836523,0.09114,0.887706,0.842366,0.433726,0.920503,0.83068,-0.113004,0.813865,0.679244,0.587539,0.90261,0.618752,-0.06192,0.701948,0.409911,0.535605,0.846417,0.332709,0.124283,0.969718,0.303268,0.325556,1.050749,0.297772,0.075501,0.645774,0.089596,0.345631,1.073005,-0.092856,0.038356,0.618746,-0.178801,0.327903,1.141622,-0.355772
104,0.267545,0.915193,0.836368,0.096197,0.899733,0.843108,0.438892,0.930654,0.829628,-0.109224,0.826774,0.681187,0.592391,0.910983,0.617379,-0.060716,0.71445,0.411548,0.540017,0.853932,0.331587,0.127247,0.980364,0.303549,0.329055,1.059965,0.296903,0.075459,0.655624,0.091801,0.348349,1.077736,-0.093991,0.037167,0.627416,-0.176314,0.330086,1.142893,-0.357749
105,0.271535,0.925341,0.836779,0.100069,0.911427,0.843866,0.443001,0.939254,0.829692,-0.10586,0.839777,0.682081,0.596708,0.918733,0.617641,-0.057952,0.726021,0.412935,0.545268,0.863191,0.331383,0.130944,0.990272,0.303991,0.333426,1.068094,0.296801,0.076092,0.665174,0.093567,0.352834,1.082093,-0.094237,0.037238,0.636258,-0.174391,0.334583,1.144745,-0.358602
106,0.273622,0.934538,0.837636,0.102024,0.922546,0.845048,0.445219,0.946529,0.830224,-0.104563,0.853185,0.683327,0.59893,0.923042,0.618314,-0.05623,0.7383,0.414737,0.54733,0.866451,0.33229,0.132819,0.99941,0.304861,0.336397,1.07425,0.29701,0.072819,0.674433,0.095658,0.355225,1.086637,-0.094111,0.033012,0.645178,-0.172123,0.337359,1.148651,-0.358652
107,0.277044,0.943038,0.838891,0.105424,0.931834,0.846986,0.448663,0.954241,0.830795,-0.10152,0.862698,0.685813,0.601743,0.930222,0.618618,-0.052554,0.746355,0.417967,0.550084,0.874477,0.332438,0.134385,1.005872,0.306422,0.338226,1.079857,0.29738,0.07298,0.681593,0.096557,0.3555,1.089311,-0.093893,0.030958,0.653892,-0.171051,0.336267,1.14941,-0.358781
108,0.279415,0.95096,0.840218,0.107733,0.941218,0.848855,0.451097,0.960702,0.83158,-0.099467,0.873154,0.687892,0.603106,0.933882,0.619062,-0.051217,0.754858,0.420772,0.549791,0.876423,0.333525,0.135504,1.01176,0.307876,0.340211,1.083153,0.297623,0.07006,0.688547,0.097594,0.355674,1.09128,-0.093756,0.026193,0.663542,-0.169983,0.335893,1.150864,-0.358719
109,0.281858,0.958379,0.841354,0.110152,0.949601,0.850547,0.453563,0.967156,0.832161,-0.097305,0.881204,0.690234,0.604566,0.937654,0.619368,-0.049933,0.760577,0.424001,0.549757,0.877879,0.334591,0.13649,1.016005,0.30907,0.341885,1.085186,0.297509,0.066053,0.691745,0.101969,0.356582,1.087241,-0.094024,0.028458,0.68376,-0.167605,0.332539,1.153562,-0.357027
110,0.283277,0.965166,0.842276,0.111544,0.957438,0.851889,0.45501,0.972894,0.832663,-0.096323,0.886389,0.692916,0.605434,0.9402,0.619926,-0.049175,0.764029,0.427435,0.549743,0.877572,0.335934,0.136712,1.019339,0.310078,0.342582,1.086878,0.297325,0.063194,0.695577,0.103237,0.355235,1.08818,-0.094284,0.028696,0.708392,-0.166565,0.330332,1.15426,-0.357267
111,0.285325,0.971318,0.842803,0.113605,0.964188,0.853084,0.457045,0.978448,0.832521,-0.094801,0.891886,0.695465,0.605892,0.942558,0.619325,-0.049127,0.766382,0.431196,0.547794,0.876185,0.336669,0.136518,1.021321,0.311,0.342625,1.087815,0.296678,0.06154,0.699178,0.102154,0.352333,1.088962,-0.095015,0.028642,0.738962,-0.165207,0.325784,1.155106,-0.357821
112,0.286142,0.976889,0.843056,0.114405,0.970756,0.853689,0.45788,0.983022,0.832424,-0.093668,0.896754,0.696566,0.606084,0.943523,0.619461,-0.04902,0.768037,0.433671,0.54703,0.873628,0.337854,0.136063,1.023397,0.311477,0.342963,1.087086,0.295889,0.058449,0.704992,0.097902,0.350886,1.087156,-0.095889,0.030123,0.774081,-0.16396,0.325822,1.151952,-0.359177
113,0.286253,0.982548,0.843059,0.114516,0.977074,0.854036,0.457991,0.988022,0.832082,-0.093466,0.901583,0.697712,0.606202,0.944464,0.619778,-0.050271,0.769686,0.436153,0.54718,0.869959,0.339349,0.134783,1.023867,0.311762,0.341867,1.08661,0.294845,0.057723,0.709007,0.092792,0.347455,1.085249,-0.096971,0.033983,0.80744,-0.159982,0.3208,1.148759,-0.360416
114,0.28687,0.987257,0.842935,0.115151,0.981891,0.854256,0.458589,0.992624,0.831615,-0.092519,0.904503,0.698661,0.605842,0.945823,0.619417,-0.049757,0.769916,0.438405,0.54519,0.866781,0.340582,0.133837,1.024913,0.312106,0.341396,1.085727,0.29401,0.056598,0.71606,0.084834,0.344642,1.083707,-0.097829,0.034217,0.840214,-0.15648,0.31657,1.14676,-0.361237
115,0.285934,0.991406,0.842784,0.114178,0.986618,0.853795,0.45769,0.996194,0.831773,-0.093016,0.906213,0.698878,0.605292,0.946107,0.62057,-0.047923,0.77,0.439865,0.545056,0.863372,0.342718,0.133553,1.025758,0.311845,0.341828,1.083972,0.293423,0.057249,0.724797,0.073966,0.345783,1.077107,-0.098391,0.036863,0.870247,-0.155329,0.316413,1.146464,-0.360067
116,0.284439,0.99496,0.842697,0.112657,0.99067,0.853509,0.456221,0.99925,0.831884,-0.092936,0.91012,0.697263,0.604459,0.945908,0.621794,-0.044744,0.771974,0.439837,0.545104,0.859436,0.344892,0.132377,1.025925,0.311798,0.34106,1.082529,0.292985,0.059013,0.734439,0.061604,0.344234,1.07469,-0.098816,0.02685,0.892278,-0.15794,0.314511,1.142722,-0.3608
117,0.283396,0.997439,0.842421,0.111602,0.993651,0.853228,0.45519,1.001226,0.831614,-0.093362,0.91249,0.696778,0.603245,0.94554,0.622038,-0.04164,0.773488,0.4405,0.543591,0.856561,0.345996,0.131155,1.026766,0.311773,0.340481,1.080804,0.29256,0.059901,0.747053,0.047914,0.342646,1.072644,-0.099241,0.039963,0.917798,-0.163263,0.312682,1.140193,-0.361322
118,0.280704,0.999438,0.842202,0.10886,0.996363,0.852425,0.452548,1.002513,0.83198,-0.094141,0.915916,0.69383,0.601482,0.944196,0.623648,-0.037535,0.77653,0.438795,0.543015,0.852672,0.348185,0.130177,1.026573,0.311199,0.339982,1.078835,0.292296,0.063379,0.760166,0.032879,0.342816,1.069315,-0.09947,0.043487,0.932622,-0.176908,0.313483,1.135889,-0.361871
119,0.27859,1.000465,0.841515,0.106725,0.998218,0.851604,0.450454,1.002712,0.831426,-0.095718,0.916833,0.692805,0.599693,0.942869,0.623733,-0.03514,0.778173,0.438289,0.541918,0.850583,0.348378,0.128429,1.026951,0.31061,0.338749,1.077072,0.291632,0.06376,0.774619,0.019077,0.341322,1.066813,-0.100117,0.043452,0.945864,-0.19166,0.31199,1.133093,-0.362594
120,0.275551,1.001102,0.840788,0.103646,0.999543,0.850318,0.447455,1.002661,0.831258,-0.097399,0.919066,0.689812,0.597154,0.941229,0.624362,-0.033047,0.78032,0.436269,0.539942,0.847786,0.349279,0.127111,1.027102,0.309551,0.337887,1.075468,0.291089,0.064881,0.787996,0.006664,0.342523,1.059902,-0.100481,0.045021,0.953173,-0.208903,0.310026,1.133691,-0.36057
121,0.271931,1.001135,0.839931,0.099987,1.000308,0.848819,0.443875,1.001962,0.831042,-0.099143,0.920384,0.686161,0.594469,0.939075,0.625111,-0.032326,0.780792,0.433724,0.538472,0.844752,0.350079,0.125564,1.0279,0.308267,0.336861,1.074239,0.290579,0.064833,0.801072,-0.004122,0.342775,1.057723,-0.100933,0.048739,0.958327,-0.22584,0.31138,1.130226,-0.361519
122,0.268123,1.000044,0.838757,0.096151,0.999777,0.847115,0.440095,1.000312,0.830398,-0.101377,0.920576,0.682569,0.590744,0.936481,0.62482,-0.031452,0.780595,0.431191,0.534524,0.841698,0.349991,0.123534,1.028954,0.306819,0.335384,1.073013,0.289926,0.060782,0.813736,-0.012973,0.342401,1.056135,-0.101551,0.040574,0.954732,-0.245049,0.31184,1.127891,-0.362442
123,0.263548,0.998671,0.837718,0.091539,0.998992,0.845289,0.435556,0.99835,0.830147,-0.104961,0.920261,0.679378,0.586683,0.934354,0.625049,-0.031608,0.779943,0.429167,0.531028,0.840244,0.349875,0.121642,1.029946,0.305216,0.334049,1.071691,0.289493,0.058009,0.82419,-0.020379,0.342976,1.053672,-0.101891,0.043597,0.952027,-0.260374,0.31349,1.124391,-0.363189
124,0.257332,0.996259,0.836798,0.085286,0.997623,0.843318,0.429379,0.994895,0.830279,-0.109707,0.918655,0.675642,0.581525,0.930456,0.62603,-0.03328,0.779982,0.425434,0.527243,0.837357,0.350237,0.118988,1.031376,0.303678,0.332,1.070511,0.289504,0.055048,0.835686,-0.027875,0.343258,1.05265,-0.101824,0.044554,0.951423,-0.274132,0.315304,1.123411,-0.363279
125,0.25201,0.993332,0.835977,0.079952,0.995473,0.841953,0.424068,0.991191,0.830002,-0.114652,0.918422,0.673082,0.575941,0.927237,0.625608,-0.037868,0.78084,0.422381,0.521156,0.835992,0.349297,0.115703,1.032363,0.302666,0.329231,1.068938,0.289451,0.049844,0.845707,-0.033517,0.34168,1.049682,-0.10176,0.039292,0.94814,-0.285595,0.309179,1.125799,-0.361177
126,0.245202,0.989819,0.835132,0.073118,0.992747,0.839913,0.417286,0.986891,0.83035,-0.120822,0.917687,0.669431,0.569956,0.924023,0.626446,-0.043378,0.781666,0.418084,0.516476,0.835584,0.348969,0.11306,1.032886,0.30111,0.327151,1.06667,0.289689,0.04715,0.854773,-0.039558,0.342339,1.048243,-0.101463,0.036756,0.947745,-0.295284,0.312112,1.124848,-0.361012
127,0.237475,0.986324,0.834338,0.065379,0.990106,0.837913,0.409572,0.982542,0.830762,-0.127571,0.916468,0.665729,0.562808,0.919956,0.627387,-0.050014,0.781704,0.413739,0.509996,0.833201,0.349251,0.109258,1.03179,0.299643,0.323576,1.06462,0.289808,0.045726,0.860209,-0.044791,0.341396,1.04663,-0.101251,0.037915,0.955294,-0.299831,0.312603,1.123435,-0.360903
128,0.228993,0.982435,0.833455,0.056901,0.987189,0.83591,0.401086,0.97768,0.831001,-0.135256,0.915134,0.662174,0.555063,0.915121,0.628262,-0.058504,0.781741,0.40921,0.503224,0.829898,0.34947,0.104657,1.031046,0.29815,0.319313,1.062052,0.289894,0.042764,0.867043,-0.050218,0.339561,1.045945,-0.101128,0.032609,0.951818,-0.308787,0.313154,1.124352,-0.360555
129,0.220319,0.978116,0.832535,0.048233,0.983503,0.833879,0.392404,0.972729,0.83119,-0.143688,0.91313,0.659082,0.546992,0.910768,0.628901,-0.067695,0.781493,0.404972,0.495912,0.827327,0.349431,0.099664,1.029536,0.296716,0.314504,1.059623,0.289988,0.038743,0.873678,-0.055402,0.337331,1.04323,-0.100876,0.023294,0.962168,-0.312459,0.311785,1.121245,-0.360507
130,0.209869,0.973569,0.831596,0.037808,0.979834,0.831452,0.38193,0.967304,0.831739,-0.15271,0.910493,0.654684,0.537811,0.905336,0.630502,-0.076551,0.780391,0.399834,0.488514,0.823235,0.350316,0.094176,1.027464,0.294951,0.309227,1.056403,0.290203,0.036118,0.878811,-0.060706,0.335354,1.041441,-0.100512,0.019682,0.97269,-0.315782,0.312485,1.120627,-0.360038
131,0.199296,0.968528,0.830449,0.027267,0.975486,0.829067,0.371325,0.96157,0.831832,-0.162878,0.907811,0.651145,0.528173,0.899817,0.631369,-0.08685,0.77901,0.395597,0.480193,0.819069,0.350561,0.087624,1.024202,0.293169,0.302734,1.052921,0.290027,0.032486,0.884819,-0.066602,0.331574,1.036459,-0.100418,0.011095,0.967608,-0.325128,0.304098,1.121202,-0.357733
132,0.187461,0.962694,0.82914,0.01548,0.97033,0.826217,0.359442,0.955057,0.832063,-0.175346,0.905512,0.647703,0.516639,0.892474,0.632267,-0.098712,0.7788,0.391292,0.468523,0.811666,0.3515,0.081269,1.021694,0.291059,0.296752,1.047635,0.290124,0.028127,0.889463,-0.071657,0.32914,1.032763,-0.100106,0.007215,0.977866,-0.328357,0.305243,1.119147,-0.357233
133,0.176113,0.958417,0.828685,0.004164,0.965571,0.823534,0.348063,0.951263,0.833835,-0.18464,0.899463,0.6431,0.507341,0.889861,0.635569,-0.105555,0.772289,0.387664,0.462019,0.809893,0.354097,0.076423,1.016076,0.28923,0.2916,1.044407,0.290948,0.029514,0.887341,-0.07555,0.329049,1.027538,-0.098733,0.007343,0.978647,-0.331126,0.300758,1.119313,-0.353535
134,0.176113,0.958417,0.828685,0.004164,0.965571,0.823534,0.348063,0.951263,0.833835,-0.18464,0.899463,0.6431,0.507341,0.889861,0.635569,-0.105555,0.772289,0.387664,0.462019,0.809893,0.354097,0.076423,1.016076,0.28923,0.2916,1.044407,0.290948,0.029514,0.887341,-0.07555,0.329049,1.027538,-0.098733,0.007343,0.978647,-0.331126,0.300758,1.119313,-0.353535
