Frame #,CLAV,,,RSJC,,,LSJC,,,REJC,,,LEJC,,,RWJC,,,LWJC,,,RHJC,,,LHJC,,,RKJC,,,LKJC,,,RAJC,,,LAJC,,
66,0.212333,-0.123338,1.40719,0.22834,0.046732,1.395508,0.196326,-0.293408,1.418872,0.071321,0.201755,1.199608,0.033069,-0.457993,1.208785,-0.058295,0.046225,0.933783,-0.088608,-0.254132,0.939243,0.224636,-0.017334,0.927127,0.277324,-0.246909,0.919012,0.105933,-0.008367,0.47925,0.290454,-0.269249,0.44477,0.004798,-0.013796,-0.015911,0.421909,-0.378098,-0.030119
67,0.213455,-0.115962,1.408594,0.228165,0.052454,1.394774,0.198746,-0.284379,1.422414,0.071397,0.207321,1.198792,0.034246,-0.449347,1.20928,-0.058845,0.05147,0.93332,-0.090911,-0.247298,0.940479,0.221354,-0.01339,0.926592,0.276448,-0.242065,0.918798,0.106027,-0.005141,0.477982,0.29107,-0.264751,0.444351,0.013599,-0.012839,-0.019288,0.433014,-0.378113,-0.026907
68,0.211437,-0.111733,1.406765,0.227912,0.058095,1.394731,0.194962,-0.281562,1.418799,0.071115,0.213144,1.198879,0.029484,-0.446109,1.20982,-0.059492,0.056204,0.93419,-0.092879,-0.240683,0.941879,0.22167,-0.006946,0.926985,0.275577,-0.236416,0.919068,0.105706,-0.000938,0.477913,0.290568,-0.259693,0.444394,0.023928,-0.012224,-0.021635,0.443594,-0.377973,-0.022745
69,0.211788,-0.105062,1.409088,0.227142,0.063625,1.394995,0.196435,-0.273748,1.423181,0.070129,0.218807,1.199531,0.031773,-0.438162,1.210183,-0.060415,0.060655,0.93548,-0.093951,-0.234562,0.942907,0.218308,-0.002297,0.927415,0.273863,-0.231771,0.919799,0.104742,0.002166,0.478048,0.288787,-0.254447,0.444621,0.034573,-0.012431,-0.023362,0.453468,-0.377824,-0.01783
70,0.209682,-0.100813,1.408194,0.226151,0.069107,1.396,0.193212,-0.270733,1.420389,0.068761,0.224009,1.200594,0.028221,-0.435166,1.211332,-0.061778,0.06552,0.936851,-0.094236,-0.229429,0.943648,0.218212,0.003897,0.928545,0.271635,-0.226637,0.921134,0.107844,0.006183,0.477658,0.286027,-0.249292,0.445552,0.046124,-0.013057,-0.024774,0.463082,-0.377611,-0.011656
71,0.210449,-0.0938,1.411703,0.224917,0.074599,1.397645,0.195982,-0.262199,1.425761,0.067038,0.229235,1.202494,0.030248,-0.427656,1.213868,-0.063607,0.070554,0.938894,-0.094023,-0.225186,0.945122,0.214386,0.007847,0.929846,0.269043,-0.221802,0.923207,0.110342,0.009577,0.47759,0.281684,-0.244774,0.447367,0.058052,-0.013504,-0.025653,0.471726,-0.377511,-0.004372
72,0.208135,-0.089239,1.411647,0.22355,0.08035,1.398811,0.19272,-0.258828,1.424482,0.064842,0.235095,1.204047,0.026253,-0.425714,1.217585,-0.065782,0.075173,0.941391,-0.094137,-0.221619,0.947935,0.214296,0.012997,0.931095,0.26692,-0.217605,0.925197,0.114643,0.013814,0.47757,0.276015,-0.241758,0.449453,0.070033,-0.012093,-0.026715,0.480018,-0.376636,0.003726
73,0.208221,-0.081823,1.414805,0.222054,0.0864,1.399175,0.194388,-0.250045,1.430435,0.062248,0.240811,1.204584,0.028323,-0.419268,1.221563,-0.069146,0.079439,0.943278,-0.09527,-0.21908,0.950981,0.209803,0.016135,0.932131,0.264739,-0.214411,0.926889,0.117476,0.017,0.476723,0.268943,-0.240624,0.451643,0.082365,-0.011407,-0.027898,0.48765,-0.374994,0.011982
74,0.205798,-0.076759,1.414355,0.220603,0.092627,1.39917,0.190993,-0.246145,1.42954,0.059662,0.245579,1.204111,0.025105,-0.417446,1.225733,-0.073067,0.08368,0.943803,-0.096823,-0.21721,0.954017,0.209927,0.02015,0.932518,0.262596,-0.211768,0.928494,0.122073,0.019672,0.475674,0.259269,-0.240764,0.454237,0.095579,-0.012248,-0.028828,0.493987,-0.373164,0.021498
75,0.206155,-0.069391,1.418046,0.218924,0.098522,1.399926,0.193386,-0.237304,1.436166,0.057222,0.2494,1.203904,0.027984,-0.411393,1.230763,-0.076174,0.087813,0.943639,-0.097746,-0.21661,0.957162,0.206248,0.021744,0.933652,0.259925,-0.210123,0.93121,0.124417,0.020464,0.475738,0.245516,-0.24225,0.458306,0.108318,-0.012636,-0.028999,0.497379,-0.3708,0.033222
76,0.203713,-0.064985,1.419341,0.21685,0.104071,1.401383,0.190576,-0.234041,1.437299,0.054509,0.253142,1.204308,0.026055,-0.41121,1.237478,-0.078228,0.090915,0.944279,-0.097746,-0.217078,0.962195,0.206553,0.024158,0.935683,0.257257,-0.209232,0.934781,0.130758,0.021742,0.476051,0.227067,-0.245678,0.463945,0.121536,-0.013162,-0.028765,0.497163,-0.367779,0.04752
77,0.203585,-0.058489,1.423358,0.214071,0.109142,1.402637,0.193099,-0.226119,1.444079,0.051313,0.256812,1.204614,0.029914,-0.408035,1.244762,-0.080275,0.092541,0.945194,-0.097885,-0.218164,0.968757,0.20363,0.024227,0.937195,0.254721,-0.209072,0.93895,0.137469,0.021576,0.476023,0.207632,-0.250055,0.471667,0.13482,-0.013483,-0.028805,0.493035,-0.363885,0.062198
78,0.200844,-0.05529,1.423558,0.210971,0.113561,1.403136,0.190717,-0.224142,1.443979,0.047278,0.258997,1.203823,0.029197,-0.409958,1.251832,-0.082642,0.092422,0.945261,-0.097987,-0.220607,0.974861,0.205222,0.025458,0.938337,0.252532,-0.208717,0.942889,0.146975,0.020852,0.475566,0.190238,-0.25531,0.479055,0.148135,-0.014056,-0.029139,0.486688,-0.359069,0.074853
79,0.200454,-0.050595,1.425977,0.207417,0.117179,1.40296,0.193491,-0.218369,1.448994,0.042685,0.259477,1.202386,0.03404,-0.408456,1.257577,-0.085529,0.091279,0.943793,-0.098267,-0.224017,0.979809,0.203826,0.024529,0.938884,0.250062,-0.209456,0.94572,0.154204,0.019229,0.474542,0.178621,-0.260185,0.484899,0.161103,-0.014721,-0.029714,0.473951,-0.354404,0.077261
80,0.19781,-0.049747,1.425443,0.2039,0.119453,1.403172,0.191719,-0.218948,1.447713,0.037641,0.258209,1.201296,0.034953,-0.411529,1.261965,-0.088337,0.089025,0.942215,-0.098644,-0.228584,0.983697,0.206711,0.025378,0.939211,0.248527,-0.209561,0.948597,0.162316,0.018256,0.474115,0.172568,-0.264588,0.489206,0.174542,-0.015338,-0.029925,0.450312,-0.352658,0.06889
81,0.197716,-0.048401,1.427955,0.200233,0.120108,1.403797,0.195198,-0.216911,1.452114,0.03241,0.256253,1.201172,0.042023,-0.412226,1.26554,-0.090511,0.085341,0.941788,-0.098301,-0.23354,0.987387,0.206487,0.02382,0.939335,0.24717,-0.210565,0.951301,0.168719,0.016685,0.473869,0.169342,-0.267024,0.492123,0.187696,-0.016041,-0.02988,0.417931,-0.353796,0.054088
82,0.195248,-0.050791,1.426983,0.196376,0.119412,1.404195,0.19412,-0.220995,1.449772,0.026696,0.253441,1.201405,0.044815,-0.417657,1.267344,-0.093037,0.079725,0.942516,-0.096722,-0.239038,0.989912,0.210608,0.024158,0.939449,0.245315,-0.211771,0.952181,0.177625,0.01632,0.473368,0.168447,-0.268801,0.493389,0.200952,-0.016731,-0.029995,0.376037,-0.358002,0.03536
83,0.195196,-0.052393,1.427984,0.19252,0.117371,1.404145,0.197871,-0.222158,1.451823,0.0205,0.249133,1.201224,0.052284,-0.419911,1.266949,-0.095318,0.073508,0.94221,-0.095125,-0.244705,0.990612,0.210982,0.02242,0.938827,0.244388,-0.212593,0.952556,0.184065,0.015458,0.472352,0.168165,-0.269962,0.493221,0.214308,-0.01729,-0.030417,0.326378,-0.362107,0.01754
84,0.192985,-0.057179,1.425058,0.188683,0.114314,1.403182,0.197287,-0.228672,1.446933,0.014658,0.243803,1.200615,0.055604,-0.425962,1.264478,-0.097402,0.066993,0.940461,-0.093661,-0.250493,0.989264,0.215278,0.022211,0.937533,0.243646,-0.214327,0.951632,0.191085,0.015214,0.470662,0.166588,-0.270285,0.492099,0.227842,-0.017912,-0.031179,0.273555,-0.363253,0.003378
85,0.193111,-0.060897,1.424351,0.184905,0.110238,1.401948,0.201316,-0.232032,1.446754,0.008804,0.236961,1.199257,0.063426,-0.428613,1.260556,-0.100038,0.059437,0.938375,-0.092013,-0.256307,0.986712,0.215835,0.020121,0.93566,0.242623,-0.215968,0.950076,0.193579,0.014043,0.468853,0.163155,-0.270234,0.490769,0.241189,-0.018324,-0.031786,0.2211,-0.359831,-0.006031
86,0.191206,-0.067716,1.421009,0.18124,0.105068,1.400844,0.201171,-0.240499,1.441174,0.003408,0.229462,1.198331,0.067,-0.435398,1.256436,-0.101575,0.05133,0.936172,-0.090324,-0.261987,0.984324,0.219581,0.019194,0.934378,0.241772,-0.218446,0.948118,0.197619,0.013857,0.467169,0.157133,-0.269947,0.489931,0.254103,-0.019037,-0.032098,0.172709,-0.351843,-0.010843
87,0.191593,-0.073085,1.419845,0.177844,0.09927,1.399359,0.205343,-0.24544,1.44033,-0.001945,0.221312,1.196989,0.074708,-0.439698,1.25186,-0.102721,0.042332,0.934007,-0.088407,-0.267469,0.982331,0.220405,0.016376,0.931801,0.240114,-0.22074,0.945597,0.199864,0.012567,0.465065,0.148289,-0.269471,0.489157,0.267029,-0.019805,-0.032516,0.131236,-0.343365,-0.012282
88,0.190142,-0.080857,1.416044,0.174862,0.092878,1.397749,0.205421,-0.254592,1.434339,-0.006715,0.212607,1.195747,0.078001,-0.44748,1.24704,-0.1037,0.032681,0.931886,-0.086764,-0.273329,0.979989,0.22477,0.015128,0.929431,0.238412,-0.223121,0.942779,0.205162,0.012267,0.462749,0.137785,-0.26934,0.488529,0.279975,-0.020551,-0.032967,0.09729,-0.337703,-0.012047
89,0.190857,-0.086938,1.414987,0.172054,0.086209,1.396361,0.209661,-0.260085,1.433612,-0.01118,0.203571,1.194885,0.084901,-0.452343,1.242249,-0.104651,0.022542,0.930494,-0.085167,-0.279967,0.977255,0.224364,0.011447,0.927285,0.236293,-0.225946,0.939783,0.207727,0.011053,0.460449,0.127759,-0.269917,0.487656,0.292754,-0.021159,-0.033288,0.069911,-0.335672,-0.011263
90,0.189611,-0.095315,1.412068,0.169536,0.078945,1.395437,0.209686,-0.269575,1.428699,-0.015441,0.194307,1.194802,0.087287,-0.460838,1.238203,-0.105683,0.012189,0.929982,-0.083536,-0.287231,0.974676,0.227582,0.009123,0.92559,0.233698,-0.22931,0.937054,0.213361,0.010358,0.458484,0.12049,-0.271674,0.486316,0.305575,-0.021689,-0.033403,0.046788,-0.336447,-0.010364
91,0.190224,-0.102206,1.411777,0.167123,0.071244,1.394673,0.213324,-0.275655,1.428881,-0.019854,0.184948,1.195053,0.092646,-0.466824,1.234788,-0.107495,0.001715,0.930205,-0.082887,-0.294874,0.973003,0.226696,0.003997,0.923768,0.230827,-0.233506,0.934603,0.217346,0.007761,0.456639,0.115372,-0.274946,0.484723,0.318519,-0.022203,-0.033513,0.029129,-0.339467,-0.009725
92,0.189107,-0.110998,1.409345,0.165104,0.063391,1.394026,0.21311,-0.285388,1.424663,-0.024027,0.175572,1.195537,0.093805,-0.476323,1.231992,-0.110405,-0.008871,0.931136,-0.082589,-0.303275,0.971634,0.229429,-0.000047,0.92222,0.227289,-0.238742,0.932533,0.223552,0.005148,0.454904,0.110558,-0.278872,0.482986,0.331311,-0.022978,-0.033457,0.019525,-0.344203,-0.010288
93,0.190034,-0.118231,1.409164,0.163417,0.055234,1.393198,0.21665,-0.291696,1.42513,-0.027784,0.166018,1.195831,0.097913,-0.483103,1.229649,-0.113659,-0.019019,0.931717,-0.083025,-0.312107,0.970746,0.227732,-0.007019,0.92053,0.223522,-0.244026,0.930821,0.226722,0.000532,0.453229,0.106759,-0.282905,0.480864,0.343675,-0.024042,-0.033132,0.018084,-0.34896,-0.012758
94,0.189198,-0.127199,1.407088,0.162029,0.046868,1.392679,0.216367,-0.301266,1.421498,-0.031009,0.15644,1.19638,0.097739,-0.4928,1.227822,-0.116636,-0.028578,0.932107,-0.084211,-0.321234,0.970336,0.229507,-0.012738,0.919545,0.219526,-0.250058,0.929208,0.231702,-0.003589,0.451813,0.104785,-0.286823,0.478415,0.355972,-0.025595,-0.032294,0.022073,-0.35291,-0.016454
95,0.190022,-0.134746,1.407686,0.160634,0.038211,1.39263,0.219411,-0.307703,1.422743,-0.033745,0.147106,1.197426,0.100174,-0.500036,1.226547,-0.119409,-0.037857,0.933157,-0.085937,-0.330577,0.97004,0.228012,-0.01984,0.917967,0.215833,-0.256751,0.928173,0.233037,-0.008906,0.450926,0.105377,-0.290307,0.475533,0.367747,-0.026579,-0.030941,0.03016,-0.354831,-0.020984
96,0.189291,-0.143778,1.406786,0.159754,0.029549,1.393259,0.218828,-0.317106,1.420313,-0.035801,0.138136,1.199297,0.098717,-0.509551,1.225838,-0.121896,-0.046488,0.934925,-0.087854,-0.339804,0.969921,0.229861,-0.025209,0.917523,0.21195,-0.263469,0.927352,0.235634,-0.012699,0.450777,0.106632,-0.293615,0.4732,0.378818,-0.027149,-0.028549,0.039301,-0.355175,-0.025282
97,0.190422,-0.151237,1.408655,0.159255,0.020823,1.394625,0.221589,-0.323296,1.422686,-0.037139,0.12974,1.202009,0.099656,-0.516467,1.225424,-0.123867,-0.054719,0.937687,-0.089743,-0.348733,0.970144,0.223539,-0.034914,0.920245,0.208428,-0.270301,0.927616,0.233273,-0.016923,0.451652,0.107206,-0.296795,0.471851,0.389025,-0.028029,-0.024683,0.048987,-0.355672,-0.028434
98,0.190186,-0.160007,1.409135,0.159341,0.012234,1.396748,0.221032,-0.332247,1.421522,-0.037747,0.12204,1.205517,0.097129,-0.525671,1.225233,-0.125257,-0.061988,0.941159,-0.09189,-0.356941,0.970806,0.228521,-0.037291,0.919209,0.205366,-0.276781,0.928401,0.231192,-0.019169,0.453511,0.10768,-0.299599,0.471041,0.398028,-0.029495,-0.019213,0.05961,-0.35648,-0.030821
99,0.191805,-0.166969,1.412505,0.160117,0.003907,1.400013,0.223494,-0.337844,1.424997,-0.037291,0.115138,1.209974,0.097036,-0.531812,1.22514,-0.126031,-0.0678,0.945272,-0.093882,-0.36412,0.971519,0.226936,-0.042504,0.92052,0.202906,-0.282284,0.929828,0.223279,-0.021696,0.456813,0.1096,-0.302169,0.470683,0.405414,-0.031493,-0.011665,0.070522,-0.357334,-0.032289
100,0.191999,-0.175107,1.414383,0.161084,-0.004301,1.40394,0.222914,-0.345913,1.424825,-0.036079,0.109412,1.215413,0.093381,-0.539495,1.224761,-0.125599,-0.071808,0.949806,-0.09623,-0.369887,0.972326,0.22213,-0.049318,0.927222,0.200805,-0.2868,0.93126,0.215593,-0.022207,0.461012,0.113541,-0.30414,0.470288,0.410966,-0.035166,-0.002056,0.082003,-0.357941,-0.033727
101,0.193807,-0.181178,1.418309,0.162627,-0.011799,1.408276,0.224988,-0.350556,1.428342,-0.03418,0.105202,1.221428,0.091889,-0.544028,1.224039,-0.124636,-0.073901,0.954725,-0.098823,-0.373974,0.972679,0.219271,-0.052953,0.930399,0.19983,-0.289772,0.932352,0.203769,-0.022871,0.466071,0.118479,-0.304652,0.469845,0.415193,-0.040508,0.008812,0.094353,-0.35795,-0.034444
102,0.194469,-0.187541,1.420419,0.164632,-0.018516,1.412637,0.224306,-0.356566,1.4282,-0.031464,0.102608,1.227661,0.087783,-0.549623,1.223763,-0.12319,-0.073801,0.959642,-0.10123,-0.376511,0.972537,0.218628,-0.055311,0.93537,0.199442,-0.292474,0.933567,0.196032,-0.0224,0.471413,0.123574,-0.304204,0.469586,0.415121,-0.047279,0.018591,0.107377,-0.358097,-0.034767
103,0.196344,-0.191882,1.423973,0.167169,-0.024119,1.416602,0.225518,-0.359646,1.431344,-0.027755,0.101489,1.2333,0.085797,-0.552044,1.223294,-0.121782,-0.071706,0.963993,-0.102963,-0.377191,0.972342,0.21676,-0.057521,0.938583,0.200438,-0.294369,0.934582,0.187067,-0.023947,0.47642,0.129766,-0.303953,0.469459,0.408002,-0.054149,0.024441,0.120357,-0.358278,-0.03492
104,0.196252,-0.197466,1.425634,0.170374,-0.028505,1.4204,0.222129,-0.366427,1.430868,-0.023054,0.101537,1.238224,0.080848,-0.555212,1.223171,-0.119976,-0.067428,0.967279,-0.103628,-0.376254,0.972269,0.218598,-0.058458,0.942401,0.202106,-0.295957,0.935859,0.182704,-0.024579,0.480933,0.137729,-0.304426,0.469502,0.394219,-0.059525,0.025488,0.133803,-0.358808,-0.034753
105,0.197119,-0.200879,1.428816,0.173402,-0.032105,1.42342,0.220837,-0.369653,1.434212,-0.017449,0.102765,1.242122,0.078284,-0.55602,1.223621,-0.117517,-0.061824,0.969647,-0.103229,-0.373664,0.972772,0.217679,-0.061002,0.945169,0.204999,-0.29816,0.937314,0.175489,-0.026081,0.485026,0.147085,-0.305783,0.46973,0.374622,-0.061341,0.023205,0.147089,-0.359563,-0.034487
106,0.197116,-0.204358,1.429621,0.177278,-0.034554,1.42545,0.216954,-0.374162,1.433793,-0.011111,0.105032,1.244727,0.073178,-0.557793,1.223883,-0.114077,-0.055543,0.970833,-0.102274,-0.370067,0.973073,0.22109,-0.061478,0.9474,0.208595,-0.299972,0.938247,0.171153,-0.02577,0.48838,0.156763,-0.307716,0.4697,0.349959,-0.059895,0.018877,0.161018,-0.362397,-0.034267
107,0.198497,-0.205701,1.430966,0.181388,-0.036003,1.426092,0.215606,-0.375398,1.435841,-0.004047,0.108102,1.245523,0.069974,-0.556631,1.223287,-0.109968,-0.049553,0.971067,-0.101173,-0.365828,0.971838,0.220172,-0.06412,0.948775,0.213025,-0.301452,0.93805,0.162897,-0.026627,0.490766,0.166423,-0.31023,0.468843,0.321242,-0.055702,0.012909,0.175811,-0.367998,-0.034518
108,0.198849,-0.207394,1.429926,0.185858,-0.036798,1.425704,0.211839,-0.37799,1.434147,0.003798,0.111398,1.244621,0.064299,-0.555849,1.222127,-0.104947,-0.043586,0.969824,-0.100051,-0.361476,0.96872,0.223126,-0.064903,0.94929,0.217423,-0.303446,0.93794,0.157844,-0.026372,0.492055,0.176195,-0.312013,0.467481,0.288937,-0.050331,0.006276,0.189802,-0.370813,-0.035304
109,0.200726,-0.206962,1.43022,0.190745,-0.036655,1.42497,0.210708,-0.377268,1.435471,0.012794,0.114955,1.242569,0.060436,-0.552448,1.221202,-0.097469,-0.036765,0.966589,-0.099097,-0.356157,0.966024,0.222518,-0.067517,0.949381,0.222314,-0.3046,0.937276,0.15036,-0.027851,0.492859,0.184868,-0.312331,0.466492,0.253786,-0.04448,-0.000206,0.203019,-0.371028,-0.036018
110,0.201445,-0.206536,1.42897,0.195899,-0.035627,1.424146,0.206991,-0.377444,1.433795,0.02276,0.119344,1.240264,0.054484,-0.549879,1.220702,-0.088944,-0.030661,0.963514,-0.098935,-0.349996,0.964478,0.226288,-0.067394,0.949163,0.227755,-0.306028,0.936682,0.146414,-0.028912,0.493828,0.191776,-0.312864,0.465627,0.216262,-0.039993,-0.005574,0.215847,-0.371588,-0.036417
111,0.203463,-0.204051,1.429379,0.201406,-0.033611,1.423315,0.205519,-0.374491,1.435443,0.03311,0.124137,1.237745,0.050437,-0.544416,1.220608,-0.080506,-0.0259,0.961621,-0.097287,-0.34459,0.961834,0.225202,-0.069676,0.949816,0.233314,-0.306479,0.936564,0.140779,-0.031438,0.494549,0.200213,-0.313266,0.465172,0.177747,-0.036947,-0.008972,0.228954,-0.37187,-0.036483
112,0.204577,-0.201727,1.428438,0.207053,-0.030857,1.422475,0.202102,-0.372597,1.434402,0.043384,0.12938,1.235144,0.044021,-0.539523,1.221091,-0.069479,-0.019628,0.958632,-0.097178,-0.336937,0.960661,0.229037,-0.068894,0.949297,0.238982,-0.306918,0.936492,0.138018,-0.03266,0.495562,0.210145,-0.313879,0.464705,0.140491,-0.034868,-0.009523,0.242191,-0.372348,-0.036615
113,0.206642,-0.197819,1.428692,0.2128,-0.027518,1.421314,0.200485,-0.368121,1.436069,0.053938,0.135194,1.232435,0.039243,-0.532428,1.221535,-0.059816,-0.014109,0.956323,-0.096647,-0.328449,0.959513,0.22997,-0.068478,0.948819,0.24486,-0.306368,0.936198,0.130951,-0.03485,0.496764,0.220694,-0.314339,0.464014,0.106105,-0.033178,-0.00782,0.255635,-0.372849,-0.036876
114,0.207946,-0.194085,1.427402,0.218633,-0.023594,1.42003,0.197258,-0.364575,1.434775,0.064245,0.140665,1.229164,0.032859,-0.525532,1.221631,-0.051042,-0.008216,0.953578,-0.09677,-0.317975,0.959129,0.234227,-0.066046,0.947779,0.250134,-0.30584,0.935614,0.126701,-0.035211,0.497804,0.2307,-0.314072,0.463376,0.075769,-0.031729,-0.004877,0.269361,-0.373233,-0.037009
115,0.210116,-0.188966,1.427165,0.22438,-0.019263,1.418491,0.195852,-0.35867,1.435839,0.073747,0.14609,1.225437,0.028305,-0.51668,1.221331,-0.042857,-0.001855,0.950793,-0.096215,-0.306606,0.958856,0.234017,-0.065184,0.945901,0.255886,-0.304121,0.935325,0.119288,-0.036764,0.498798,0.239651,-0.31342,0.462569,0.049298,-0.030644,-0.001463,0.283133,-0.37347,-0.037152
116,0.211414,-0.184346,1.425185,0.229954,-0.014606,1.416572,0.192874,-0.354087,1.433798,0.083906,0.152951,1.222831,0.0226,-0.508764,1.220738,-0.035264,0.004504,0.948384,-0.096001,-0.29406,0.958524,0.237542,-0.061726,0.943895,0.261152,-0.301791,0.934831,0.116132,-0.036401,0.499022,0.24808,-0.312282,0.461345,0.026748,-0.029917,0.001759,0.29654,-0.373864,-0.037526
117,0.213555,-0.17863,1.424045,0.235452,-0.009692,1.414265,0.191659,-0.347569,1.433824,0.092579,0.159276,1.219615,0.018671,-0.499183,1.219374,-0.028734,0.011066,0.945882,-0.09425,-0.282571,0.956436,0.236829,-0.060165,0.941137,0.265715,-0.299293,0.933291,0.110812,-0.03731,0.498424,0.256284,-0.310648,0.459716,0.008529,-0.029618,0.004009,0.310104,-0.374079,-0.038051
118,0.215019,-0.173288,1.421616,0.240664,-0.004427,1.411922,0.189373,-0.34215,1.431311,0.099845,0.165336,1.216313,0.01404,-0.490475,1.217967,-0.023505,0.018175,0.943161,-0.092701,-0.271441,0.954296,0.239774,-0.056229,0.938363,0.269613,-0.296762,0.931414,0.109739,-0.036597,0.497515,0.263921,-0.308564,0.457973,-0.004087,-0.029914,0.005214,0.323507,-0.374238,-0.038473
119,0.216996,-0.166921,1.420648,0.24533,0.001252,1.409869,0.188662,-0.335094,1.431427,0.106761,0.172019,1.213526,0.011107,-0.481055,1.216996,-0.018804,0.025458,0.940862,-0.091304,-0.260991,0.952493,0.238147,-0.054077,0.935641,0.27386,-0.292653,0.930307,0.106272,-0.036791,0.496372,0.270853,-0.306029,0.456393,-0.010986,-0.030501,0.005073,0.336683,-0.374318,-0.038636
120,0.217893,-0.160797,1.418649,0.248592,0.007212,1.408076,0.187194,-0.328806,1.429222,0.10972,0.178021,1.211885,0.00764,-0.472908,1.216213,-0.016306,0.033378,0.938623,-0.090688,-0.251505,0.951216,0.241104,-0.049587,0.933346,0.276552,-0.289142,0.928732,0.108074,-0.034758,0.494511,0.277173,-0.303167,0.455021,-0.012291,-0.031339,0.003622,0.349637,-0.374618,-0.038614
121,0.219472,-0.153929,1.41752,0.25163,0.013333,1.405917,0.187315,-0.321191,1.429124,0.108801,0.181142,1.210144,0.005966,-0.464421,1.215446,-0.018248,0.040782,0.934729,-0.090657,-0.242698,0.950163,0.240343,-0.047267,0.931199,0.279183,-0.284621,0.927176,0.108117,-0.033235,0.492223,0.283146,-0.299899,0.453505,-0.008735,-0.031774,0.000923,0.362463,-0.375243,-0.038409
122,0.220119,-0.147375,1.414991,0.25346,0.019641,1.403376,0.186777,-0.31439,1.426606,0.106777,0.185084,1.208081,0.004233,-0.457036,1.214308,-0.022307,0.043494,0.934409,-0.090534,-0.234763,0.948735,0.243849,-0.043014,0.929001,0.281234,-0.279783,0.925717,0.113097,-0.02959,0.489165,0.288856,-0.296263,0.451953,-0.000708,-0.031653,-0.003194,0.375133,-0.375312,-0.038117
123,0.220341,-0.14044,1.413745,0.253885,0.026152,1.401055,0.186797,-0.307031,1.426435,0.105462,0.190636,1.206233,0.004219,-0.449957,1.213263,-0.027369,0.042454,0.937856,-0.089856,-0.227784,0.947588,0.243385,-0.041179,0.927101,0.282888,-0.274738,0.924294,0.115795,-0.027059,0.485895,0.294153,-0.292562,0.450607,0.010876,-0.030634,-0.008115,0.387852,-0.375108,-0.037515
124,0.220167,-0.133623,1.411405,0.253395,0.032955,1.39886,0.18694,-0.300201,1.423951,0.103311,0.195908,1.203853,0.004186,-0.444512,1.21246,-0.031839,0.040859,0.940823,-0.089173,-0.22169,0.946935,0.246893,-0.036937,0.925299,0.283833,-0.269554,0.923226,0.123426,-0.022439,0.482287,0.298276,-0.288697,0.449506,0.025582,-0.028935,-0.013484,0.400213,-0.375028,-0.036253
125,0.219587,-0.12658,1.410655,0.25231,0.039909,1.397155,0.186865,-0.293068,1.424156,0.101205,0.201264,1.201776,0.005399,-0.438659,1.211683,-0.03534,0.041116,0.942385,-0.088488,-0.217114,0.945389,0.246576,-0.035218,0.923324,0.284643,-0.263789,0.922513,0.126901,-0.019145,0.479605,0.301571,-0.28445,0.448888,0.036831,-0.026818,-0.017577,0.41238,-0.375168,-0.034505
126,0.218443,-0.120161,1.409837,0.250937,0.046744,1.396371,0.185948,-0.287067,1.423303,0.098875,0.206975,1.200811,0.006485,-0.43345,1.211222,-0.037296,0.043782,0.943132,-0.087627,-0.213668,0.943539,0.246903,-0.027609,0.924603,0.28511,-0.25791,0.922564,0.131092,-0.013462,0.478694,0.304002,-0.279742,0.448864,0.046837,-0.024691,-0.020413,0.423789,-0.37542,-0.031883
127,0.218343,-0.113249,1.409955,0.249456,0.053374,1.396267,0.18723,-0.279871,1.423642,0.096867,0.213777,1.200858,0.008421,-0.428314,1.210805,-0.037812,0.049511,0.943083,-0.086565,-0.210946,0.941523,0.245222,-0.021538,0.924837,0.285798,-0.251521,0.922824,0.130336,-0.009049,0.478518,0.305061,-0.274225,0.449239,0.058314,-0.023065,-0.022289,0.434798,-0.375382,-0.028438
128,0.216992,-0.1072,1.410114,0.247565,0.059817,1.396832,0.186419,-0.274217,1.423396,0.094523,0.220745,1.201427,0.009871,-0.423565,1.210692,-0.038605,0.058136,0.941892,-0.086041,-0.208527,0.939752,0.241837,-0.010759,0.929036,0.285537,-0.24503,0.923598,0.133714,-0.003323,0.478639,0.304568,-0.268311,0.449929,0.069945,-0.022279,-0.023417,0.44533,-0.375166,-0.024045
129,0.216171,-0.10076,1.411343,0.245498,0.066163,1.397802,0.186844,-0.267684,1.424884,0.09248,0.228423,1.202742,0.011492,-0.419018,1.211527,-0.03974,0.069476,0.940409,-0.085518,-0.206298,0.938896,0.238879,-0.004984,0.930291,0.284443,-0.238414,0.924754,0.135549,0.000586,0.478471,0.302656,-0.262447,0.451045,0.082401,-0.022012,-0.024443,0.45554,-0.375077,-0.018548
130,0.214635,-0.094807,1.411991,0.243158,0.072431,1.398671,0.186113,-0.262045,1.425311,0.090183,0.237182,1.204351,0.012597,-0.415249,1.212846,-0.041164,0.082037,0.939455,-0.085942,-0.203865,0.939711,0.238918,0.002971,0.931817,0.282741,-0.232113,0.92608,0.142127,0.005878,0.477761,0.298714,-0.256935,0.451969,0.094392,-0.022323,-0.025729,0.465014,-0.37451,-0.012453
